CMPLNT_NUM,ADDR_PCT_CD,BORO_NM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,CRM_ATPT_CPTD_CD,HADEVELOPT,HOUSING_PSA,JURISDICTION_CODE,JURIS_DESC,KY_CD,LAW_CAT_CD,LOC_OF_OCCUR_DESC,OFNS_DESC,PARKS_NM,PATROL_BORO,PD_CD,PD_DESC,PREM_TYP_DESC,RPT_DT,STATION_NAME,SUSP_AGE_GROUP,SUSP_RACE,SUSP_SEX,TRANSIT_DISTRICT,VIC_AGE_GROUP,VIC_RACE,VIC_SEX,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon
110196685,75,BROOKLYN,05/01/2016,08:00:00,05/01/2016,18:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO BKLYN NORTH,422,"LARCENY,GRAND BY OPEN CREDIT CARD (NEW ACCT)",RESIDENCE - APT. HOUSE,03/10/2020,,,,,,25-44,WHITE HISPANIC,M,1014721,184153,40.672089966000044,-73.89015518099995,"(40.672089966000044, -73.89015518099995)"
925907065,101,QUEENS,06/11/2016,18:00:00,06/09/2017,23:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,116,FELONY,INSIDE,SEX CRIMES,,PATROL BORO QUEENS SOUTH,179,AGGRAVATED SEXUAL ASBUSE,RESIDENCE - APT. HOUSE,02/12/2020,,25-44,BLACK,M,,<18,BLACK,F,1053678,159044,40.60295159100008,-73.74997626099997,"(40.60295159100008, -73.74997626099997)"
163782558,18,MANHATTAN,06/25/2016,11:30:00,11/12/2019,21:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,,GRAND LARCENY,,PATROL BORO MAN SOUTH,437,"LARCENY,GRAND BY FALSE PROMISE-IN PERSON CONTACT",STREET,02/19/2020,,25-44,WHITE,F,,18-24,WHITE,M,990819,216088,40.75979390100008,-73.97628939399993,"(40.75979390100008, -73.97628939399993)"
510694316,43,BRONX,07/01/2016,00:01:00,,,COMPLETED,,,0,N.Y. POLICE DEPT,116,FELONY,INSIDE,SEX CRIMES,,PATROL BORO BRONX,179,AGGRAVATED SEXUAL ASBUSE,RESIDENCE - APT. HOUSE,02/12/2020,,45-64,BLACK HISPANIC,M,,<18,BLACK HISPANIC,F,1020316,239179,40.82310129900002,-73.86969046099993,"(40.82310129900002, -73.86969046099993)"
349589655,114,QUEENS,07/01/2016,18:00:00,10/18/2016,18:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,116,FELONY,INSIDE,SEX CRIMES,,PATROL BORO QUEENS NORTH,168,SODOMY 1,RESIDENCE - APT. HOUSE,02/13/2020,,25-44,UNKNOWN,M,,18-24,WHITE,F,1007654,219564,40.76930608700008,-73.91550817999997,"(40.76930608700008, -73.91550817999997)"
404422114,109,QUEENS,07/02/2016,00:01:00,08/27/2016,00:01:00,COMPLETED,,,0,N.Y. POLICE DEPT,233,MISDEMEANOR,INSIDE,SEX CRIMES,,PATROL BORO QUEENS NORTH,175,"SEXUAL ABUSE 3,2",COMMERCIAL BUILDING,01/31/2020,,25-44,BLACK HISPANIC,M,,18-24,ASIAN / PACIFIC ISLANDER,F,1032198,217060,40.76233421800004,-73.82691730799998,"(40.76233421800004, -73.82691730799998)"
581923554,40,BRONX,07/29/2016,12:00:00,03/20/2020,10:30:00,COMPLETED,,,0,N.Y. POLICE DEPT,121,FELONY,INSIDE,CRIMINAL MISCHIEF & RELATED OF,,PATROL BORO BRONX,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",STORAGE FACILITY,03/20/2020,,UNKNOWN,UNKNOWN,U,,45-64,BLACK,M,1009712,233550,40.80768820600008,-73.90802536699994,"(40.80768820600008, -73.90802536699994)"
577768082,18,MANHATTAN,08/17/2016,12:00:00,08/18/2016,14:40:00,COMPLETED,,,0,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,,PATROL BORO MAN SOUTH,313,"LARCENY,PETIT BY FALSE PROMISE",RESIDENCE - APT. HOUSE,03/11/2020,,,,,,65+,BLACK,M,987488,219610,40.76946273100003,-73.98831157599994,"(40.76946273100003, -73.98831157599994)"
881507062,13,MANHATTAN,08/18/2016,21:00:00,08/18/2016,23:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,116,FELONY,INSIDE,SEX CRIMES,,PATROL BORO MAN SOUTH,177,SEXUAL ABUSE,RESIDENCE - APT. HOUSE,03/19/2020,,25-44,ASIAN / PACIFIC ISLANDER,M,,25-44,ASIAN / PACIFIC ISLANDER,F,988874,207673,40.736698070000045,-73.98331602599995,"(40.736698070000045, -73.98331602599995)"
742167698,25,MANHATTAN,08/22/2016,20:00:00,02/17/2018,01:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,233,MISDEMEANOR,INSIDE,SEX CRIMES,,PATROL BORO MAN NORTH,175,"SEXUAL ABUSE 3,2",RESIDENCE - APT. HOUSE,01/29/2020,,25-44,BLACK,M,,25-44,WHITE HISPANIC,M,1000555,230994,40.800694331000045,-73.94110928599997,"(40.800694331000045, -73.94110928599997)"
793768979,66,BROOKLYN,08/23/2016,08:00:00,02/20/2020,18:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO BKLYN SOUTH,420,"LARCENY,GRAND BY OPEN/COMPROMISE CELL PHONE ACCT",RESIDENCE - APT. HOUSE,03/03/2020,,UNKNOWN,UNKNOWN,U,,45-64,ASIAN / PACIFIC ISLANDER,M,986716,172240,40.63944347600005,-73.99111600099997,"(40.63944347600005, -73.99111600099997)"
927679461,103,QUEENS,08/27/2016,15:00:00,10/19/2016,18:10:00,COMPLETED,,,0,N.Y. POLICE DEPT,117,FELONY,INSIDE,DANGEROUS DRUGS,,PATROL BORO QUEENS SOUTH,521,"CONTROLLED SUBSTANCE, SALE 5",STREET,01/07/2020,,45-64,BLACK,M,,UNKNOWN,UNKNOWN,E,1041879,197084,40.707447364000075,-73.79214176799998,"(40.707447364000075, -73.79214176799998)"
484892302,62,BROOKLYN,08/30/2016,09:00:00,05/18/2019,12:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO BKLYN SOUTH,437,"LARCENY,GRAND BY FALSE PROMISE-IN PERSON CONTACT",COMMERCIAL BUILDING,01/30/2020,,25-44,WHITE HISPANIC,F,,45-64,WHITE HISPANIC,M,984362,163188,40.61459797600002,-73.99959803399997,"(40.61459797600002, -73.99959803399997)"
193596287,122,STATEN ISLAND,09/01/2016,09:00:00,01/01/2017,16:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,112,FELONY,INSIDE,THEFT-FRAUD,,PATROL BORO STATEN ISLAND,739,"FRAUD,UNCLASSIFIED-FELONY",RESIDENCE-HOUSE,03/25/2020,,UNKNOWN,UNKNOWN,U,,45-64,WHITE,M,951294,158054,40.600444914000036,-74.11867851199997,"(40.600444914000036, -74.11867851199997)"
822882608,41,BRONX,09/03/2016,08:00:00,09/09/2018,08:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO BRONX,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",STREET,01/31/2020,,,,,,45-64,WHITE HISPANIC,M,1015887,236972,40.81706068300008,-73.88570337999995,"(40.81706068300008, -73.88570337999995)"
617860640,23,MANHATTAN,09/16/2016,13:25:00,09/19/2016,13:30:00,COMPLETED,,,0,N.Y. POLICE DEPT,341,MISDEMEANOR,,PETIT LARCENY,,PATROL BORO MAN NORTH,321,"LARCENY,PETIT FROM AUTO",STREET,02/26/2020,,,,,,45-64,WHITE,M,1000719,229746,40.79726860700004,-73.94051999299995,"(40.79726860700004, -73.94051999299995)"
264664427,102,QUEENS,09/19/2016,12:00:00,01/18/2018,12:05:00,COMPLETED,,,0,N.Y. POLICE DEPT,112,FELONY,FRONT OF,THEFT-FRAUD,,PATROL BORO QUEENS SOUTH,739,"FRAUD,UNCLASSIFIED-FELONY",RESIDENCE - APT. HOUSE,02/29/2020,,UNKNOWN,UNKNOWN,U,,18-24,BLACK HISPANIC,F,1027393,192585,40.69518116800003,-73.84441941999995,"(40.69518116800003, -73.84441941999995)"
206271119,45,BRONX,09/20/2016,08:00:00,02/27/2017,12:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,112,FELONY,INSIDE,THEFT-FRAUD,,PATROL BORO BRONX,739,"FRAUD,UNCLASSIFIED-FELONY",RESIDENCE - APT. HOUSE,03/10/2020,,UNKNOWN,UNKNOWN,U,,25-44,WHITE HISPANIC,M,1031796,247701,40.84643735600008,-73.82815146699994,"(40.84643735600008, -73.82815146699994)"
406242516,71,BROOKLYN,09/23/2016,09:00:00,09/27/2016,09:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,112,FELONY,INSIDE,THEFT-FRAUD,,PATROL BORO BKLYN SOUTH,739,"FRAUD,UNCLASSIFIED-FELONY",RESIDENCE - APT. HOUSE,03/06/2020,,,,,,45-64,BLACK,M,996891,181365,40.664480939000036,-73.954436549,"(40.664480939000036, -73.954436549)"
196137002,23,MANHATTAN,10/05/2016,18:00:00,10/23/2019,12:00:00,COMPLETED,,672,2,N.Y. HOUSING POLICE,112,FELONY,INSIDE,THEFT-FRAUD,,PATROL BORO MAN NORTH,739,"FRAUD,UNCLASSIFIED-FELONY",RESIDENCE - PUBLIC HOUSING,01/07/2020,,,,,,25-44,BLACK,F,998862,226396,40.78807702700004,-73.94723424799997,"(40.78807702700004, -73.94723424799997)"
742841631,1,MANHATTAN,10/28/2016,00:01:00,10/28/2016,23:59:00,COMPLETED,,,0,N.Y. POLICE DEPT,104,FELONY,INSIDE,RAPE,,PATROL BORO MAN SOUTH,157,RAPE 1,RESIDENCE - APT. HOUSE,01/28/2020,,UNKNOWN,UNKNOWN,U,,25-44,WHITE,F,982285,201682,40.72025522300004,-74.00709027999993,"(40.72025522300004, -74.00709027999993)"
375957517,14,MANHATTAN,11/07/2016,00:01:00,11/25/2016,23:59:00,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO MAN SOUTH,402,"LARCENY,GRAND BY FALSE PROMISE-NOT IN PERSON CONTACT",BANK,02/11/2020,,25-44,BLACK,M,,UNKNOWN,UNKNOWN,D,987314,211868,40.74821297900007,-73.98894327999993,"(40.74821297900007, -73.98894327999993)"
877567549,123,STATEN ISLAND,11/15/2016,12:00:00,02/25/2020,21:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,232,MISDEMEANOR,INSIDE,POSSESSION OF STOLEN PROPERTY,,PATROL BORO STATEN ISLAND,490,"STOLEN PROPERTY 3,POSSESSION",STREET,02/25/2020,,,,,,65+,WHITE HISPANIC,M,929984,143714,40.560979671000034,-74.19530211099999,"(40.560979671000034, -74.19530211099999)"
521562187,19,MANHATTAN,11/18/2016,11:00:00,03/03/2020,11:44:00,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,PATROL BORO MAN NORTH,637,"HARASSMENT,SUBD 1,CIVILIAN",,03/04/2020,,25-44,WHITE HISPANIC,F,,45-64,BLACK HISPANIC,M,993847,219377,40.76881859000007,-73.96535455699996,"(40.76881859000007, -73.96535455699996)"
486804132,62,BROOKLYN,12/01/2016,14:00:00,,,COMPLETED,,,0,N.Y. POLICE DEPT,233,MISDEMEANOR,INSIDE,SEX CRIMES,,PATROL BORO BKLYN SOUTH,175,"SEXUAL ABUSE 3,2",RESIDENCE-HOUSE,01/11/2020,,25-44,UNKNOWN,M,,18-24,ASIAN / PACIFIC ISLANDER,F,983393,158818,40.60260317900003,-74.00308766099994,"(40.60260317900003, -74.00308766099994)"
555239934,106,QUEENS,12/09/2016,17:00:00,,,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO QUEENS SOUTH,424,"LARCENY,GRAND BY CREDIT CARD ACCT COMPROMISE-EXISTING ACCT",RESIDENCE-HOUSE,01/29/2020,,UNKNOWN,UNKNOWN,U,,45-64,ASIAN / PACIFIC ISLANDER,M,1034158,186296,40.67788377200003,-73.82007016599994,"(40.67788377200003, -73.82007016599994)"
853412723,1,MANHATTAN,12/19/2016,12:00:00,01/19/2020,21:54:00,COMPLETED,,,0,N.Y. POLICE DEPT,361,MISDEMEANOR,INSIDE,OFF. AGNST PUB ORD SENSBLTY &,,PATROL BORO MAN SOUTH,639,AGGRAVATED HARASSMENT 2,PUBLIC BUILDING,02/03/2020,,25-44,WHITE,M,,25-44,WHITE HISPANIC,M,981905,195924,40.70445078900008,-74.00845914199994,"(40.70445078900008, -74.00845914199994)"
986303070,19,MANHATTAN,12/27/2016,08:00:00,01/03/2017,08:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO MAN NORTH,428,"LARCENY,GRAND BY BANK ACCT COMPROMISE-UNAUTHORIZED PURCHASE",RESIDENCE - APT. HOUSE,02/14/2020,,UNKNOWN,UNKNOWN,U,,45-64,ASIAN / PACIFIC ISLANDER,F,997324,218520,40.76646188900003,-73.95280363199998,"(40.76646188900003, -73.95280363199998)"
226572189,48,BRONX,01/01/2017,00:00:00,01/01/2017,01:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,233,MISDEMEANOR,INSIDE,SEX CRIMES,,PATROL BORO BRONX,175,"SEXUAL ABUSE 3,2",FOOD SUPERMARKET,01/07/2020,,,,,,<18,BLACK,F,1011779,246746,40.84390125500005,-73.900504632,"(40.84390125500005, -73.900504632)"
547956124,63,BROOKLYN,01/01/2017,00:01:00,12/31/2018,23:59:00,COMPLETED,,,0,N.Y. POLICE DEPT,340,MISDEMEANOR,INSIDE,FRAUDS,,PATROL BORO BKLYN SOUTH,718,"FRAUD,UNCLASSIFIED-MISDEMEANOR",RESIDENCE - APT. HOUSE,01/08/2020,,,,,,45-64,BLACK,M,1005706,170356,40.63424665600007,-73.92269762499996,"(40.63424665600007, -73.92269762499996)"
604641805,30,MANHATTAN,01/01/2017,09:00:00,01/28/2020,12:30:00,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO MAN NORTH,402,"LARCENY,GRAND BY FALSE PROMISE-NOT IN PERSON CONTACT",RESIDENCE - APT. HOUSE,01/28/2020,,UNKNOWN,ASIAN / PACIFIC ISLANDER,M,,25-44,WHITE HISPANIC,M,998683,239814,40.82490603000008,-73.94785181199995,"(40.82490603000008, -73.94785181199995)"
683087188,113,QUEENS,01/01/2017,00:00:00,12/31/2019,23:59:00,COMPLETED,,,0,N.Y. POLICE DEPT,116,FELONY,INSIDE,SEX CRIMES,,PATROL BORO QUEENS SOUTH,168,SODOMY 1,RESIDENCE-HOUSE,02/07/2020,,<18,UNKNOWN,M,,<18,UNKNOWN,M,1046367,186986,40.67970040800003,-73.77604736799998,"(40.67970040800003, -73.77604736799998)"
614051260,52,BRONX,01/01/2017,00:00:00,06/19/2019,23:59:00,COMPLETED,,,0,N.Y. POLICE DEPT,355,MISDEMEANOR,INSIDE,OFFENSES AGAINST THE PERSON,,PATROL BORO BRONX,195,COERCION 2,RESIDENCE - APT. HOUSE,01/30/2020,,<18,WHITE HISPANIC,M,,<18,WHITE HISPANIC,F,1018396,260291,40.88105505300007,-73.87652012899997,"(40.88105505300007, -73.87652012899997)"
316450085,113,QUEENS,01/01/2017,07:00:00,06/30/2019,07:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,104,FELONY,INSIDE,RAPE,,PATROL BORO QUEENS SOUTH,157,RAPE 1,RESIDENCE-HOUSE,02/10/2020,,45-64,BLACK,M,,<18,BLACK,F,1046367,186986,40.67970040800003,-73.77604736799998,"(40.67970040800003, -73.77604736799998)"
506005993,14,MANHATTAN,01/01/2017,15:00:00,12/31/2017,15:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,233,MISDEMEANOR,INSIDE,SEX CRIMES,,PATROL BORO MAN SOUTH,175,"SEXUAL ABUSE 3,2",COMMERCIAL BUILDING,02/25/2020,,45-64,BLACK,U,,UNKNOWN,UNKNOWN,M,985679,213954,40.75393893800003,-73.99484365499995,"(40.75393893800003, -73.99484365499995)"
638896978,60,BROOKLYN,01/01/2017,12:00:00,01/01/2019,13:00:00,COMPLETED,,252,2,N.Y. HOUSING POLICE,233,MISDEMEANOR,INSIDE,SEX CRIMES,,PATROL BORO BKLYN SOUTH,175,"SEXUAL ABUSE 3,2",RESIDENCE - PUBLIC HOUSING,02/22/2020,,25-44,WHITE HISPANIC,M,,<18,BLACK,F,990922,149184,40.576157300000034,-73.97598379999994,"(40.576157300000034, -73.97598379999994)"
798943590,61,BROOKLYN,01/01/2017,08:00:00,01/01/2018,08:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,116,FELONY,INSIDE,SEX CRIMES,,PATROL BORO BKLYN SOUTH,166,SODOMY 2,RESIDENCE - APT. HOUSE,02/28/2020,,UNKNOWN,UNKNOWN,M,,<18,WHITE HISPANIC,F,995244,155739,40.59414516900005,-73.96041495199995,"(40.59414516900005, -73.96041495199995)"
194374327,46,BRONX,01/01/2017,13:00:00,02/03/2020,13:50:00,COMPLETED,,,0,N.Y. POLICE DEPT,112,FELONY,INSIDE,THEFT-FRAUD,,PATROL BORO BRONX,739,"FRAUD,UNCLASSIFIED-FELONY",RESIDENCE - APT. HOUSE,03/06/2020,,UNKNOWN,UNKNOWN,U,,25-44,BLACK,M,1011852,253013,40.861102072000044,-73.90021498999994,"(40.861102072000044, -73.90021498999994)"
805314618,13,MANHATTAN,01/01/2017,00:00:00,03/02/2020,23:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO MAN SOUTH,407,"LARCENY,GRAND BY DISHONEST EMP",SMALL MERCHANT,03/22/2020,,25-44,WHITE,M,,UNKNOWN,UNKNOWN,D,985710,207920,40.73737711200005,-73.99473307299998,"(40.73737711200005, -73.99473307299998)"
451108268,46,BRONX,01/02/2017,12:00:00,,,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,PATROL BORO BRONX,637,"HARASSMENT,SUBD 1,CIVILIAN",RESIDENCE - APT. HOUSE,03/01/2020,,45-64,WHITE HISPANIC,F,,65+,WHITE HISPANIC,F,1007142,249097,40.85036729300003,-73.91725589399994,"(40.85036729300003, -73.91725589399994)"
420708376,73,BROOKLYN,01/09/2017,00:00:00,01/30/2020,00:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,340,MISDEMEANOR,FRONT OF,FRAUDS,,PATROL BORO BKLYN NORTH,707,"IMPERSONATION 2, PUBLIC SERVAN",OTHER,01/30/2020,,25-44,UNKNOWN,M,,25-44,UNKNOWN,M,1006937,180750,40.662772860000075,-73.91822750099993,"(40.662772860000075, -73.91822750099993)"
852321595,52,BRONX,01/10/2017,13:31:00,02/27/2020,14:30:00,COMPLETED,,,0,N.Y. POLICE DEPT,340,MISDEMEANOR,INSIDE,FRAUDS,,PATROL BORO BRONX,718,"FRAUD,UNCLASSIFIED-MISDEMEANOR",RESIDENCE - APT. HOUSE,02/27/2020,,,,,,18-24,WHITE HISPANIC,M,1019030,259746,40.879556723000064,-73.87423024299993,"(40.879556723000064, -73.87423024299993)"
511699223,33,MANHATTAN,01/15/2017,00:00:00,,,COMPLETED,,,0,N.Y. POLICE DEPT,233,MISDEMEANOR,INSIDE,SEX CRIMES,,PATROL BORO MAN NORTH,175,"SEXUAL ABUSE 3,2",RESIDENCE - APT. HOUSE,01/16/2020,,25-44,WHITE HISPANIC,M,,<18,UNKNOWN,F,1001936,245282,40.83990820100007,-73.93608358699998,"(40.83990820100007, -73.93608358699998)"
800829896,34,MANHATTAN,01/17/2017,07:00:00,05/29/2019,10:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO MAN NORTH,432,"LARCENY,GRAND BY IDENTITY THEFT-UNCLASSIFIED",RESIDENCE - APT. HOUSE,02/17/2020,,,,,,25-44,WHITE HISPANIC,F,1004115,253616,40.862777925000046,-73.92818391099996,"(40.862777925000046, -73.92818391099996)"
917179397,88,BROOKLYN,01/20/2017,03:24:00,01/03/2020,12:29:00,COMPLETED,,,0,N.Y. POLICE DEPT,361,MISDEMEANOR,INSIDE,OFF. AGNST PUB ORD SENSBLTY &,,PATROL BORO BKLYN NORTH,639,AGGRAVATED HARASSMENT 2,RESIDENCE - APT. HOUSE,01/15/2020,,25-44,UNKNOWN,M,,25-44,BLACK,M,992890,192759,40.69575969700002,-73.96884367499997,"(40.69575969700002, -73.96884367499997)"
164755855,17,MANHATTAN,01/26/2017,08:00:00,01/10/2020,20:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO MAN SOUTH,407,"LARCENY,GRAND BY DISHONEST EMP",COMMERCIAL BUILDING,03/24/2020,,25-44,WHITE HISPANIC,F,,UNKNOWN,UNKNOWN,D,991370,213398,40.75241010900004,-73.97430330299993,"(40.75241010900004, -73.97430330299993)"
223007210,52,BRONX,01/28/2017,07:00:00,01/28/2017,08:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,112,FELONY,INSIDE,THEFT-FRAUD,,PATROL BORO BRONX,739,"FRAUD,UNCLASSIFIED-FELONY",RESIDENCE - APT. HOUSE,02/11/2020,,UNKNOWN,UNKNOWN,U,,25-44,WHITE HISPANIC,F,1010153,253042,40.86118681700003,-73.90635707999998,"(40.86118681700003, -73.90635707999998)"
902936409,83,BROOKLYN,02/01/2017,19:00:00,02/01/2017,19:30:00,COMPLETED,,,0,N.Y. POLICE DEPT,104,FELONY,FRONT OF,RAPE,,PATROL BORO BKLYN NORTH,157,RAPE 1,STREET,01/10/2020,,UNKNOWN,WHITE HISPANIC,M,,25-44,WHITE HISPANIC,F,1006965,193571,40.697963515000026,-73.91808336199995,"(40.697963515000026, -73.91808336199995)"
571959372,75,BROOKLYN,02/11/2017,11:00:00,,,COMPLETED,,,0,N.Y. POLICE DEPT,341,MISDEMEANOR,FRONT OF,PETIT LARCENY,,PATROL BORO BKLYN NORTH,349,"LARCENY,PETIT OF LICENSE PLATE",STREET,01/08/2020,,,,,,45-64,BLACK,F,1011872,185822,40.67668034100007,-73.90041881899998,"(40.67668034100007, -73.90041881899998)"
914454481,13,MANHATTAN,02/16/2017,23:00:00,02/17/2017,08:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,104,FELONY,INSIDE,RAPE,,PATROL BORO MAN SOUTH,157,RAPE 1,RESIDENCE - APT. HOUSE,03/09/2020,,45-64,WHITE HISPANIC,M,,45-64,WHITE,F,988874,207673,40.736698070000045,-73.98331602599995,"(40.736698070000045, -73.98331602599995)"
318042377,77,BROOKLYN,02/18/2017,07:00:00,06/13/2019,08:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO BKLYN NORTH,422,"LARCENY,GRAND BY OPEN CREDIT CARD (NEW ACCT)",RESIDENCE - APT. HOUSE,01/23/2020,,,,,,45-64,BLACK,M,1002275,184002,40.67170959300007,-73.93502270099998,"(40.67170959300007, -73.93502270099998)"
788002250,60,BROOKLYN,02/27/2017,00:01:00,01/24/2020,15:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,112,FELONY,INSIDE,THEFT-FRAUD,,PATROL BORO BKLYN SOUTH,739,"FRAUD,UNCLASSIFIED-FELONY",RESIDENCE-HOUSE,03/11/2020,,UNKNOWN,UNKNOWN,U,,45-64,ASIAN / PACIFIC ISLANDER,M,994874,150466,40.579672284000026,-73.96175551199997,"(40.579672284000026, -73.96175551199997)"
948192169,33,MANHATTAN,03/01/2017,00:00:00,03/01/2017,01:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,104,FELONY,,RAPE,,PATROL BORO MAN NORTH,157,RAPE 1,STREET,02/05/2020,,UNKNOWN,UNKNOWN,M,,25-44,UNKNOWN,F,1001936,245282,40.83990820100007,-73.93608358699998,"(40.83990820100007, -73.93608358699998)"
933557161,77,BROOKLYN,03/03/2017,08:00:00,03/03/2019,23:59:00,COMPLETED,,,0,N.Y. POLICE DEPT,233,MISDEMEANOR,FRONT OF,SEX CRIMES,,PATROL BORO BKLYN NORTH,175,"SEXUAL ABUSE 3,2",RESIDENCE - APT. HOUSE,03/03/2020,,,,,,<18,UNKNOWN,F,1003606,185050,40.67458330800008,-73.93022154099998,"(40.67458330800008, -73.93022154099998)"
792601406,79,BROOKLYN,03/03/2017,08:00:00,03/03/2019,23:59:00,ATTEMPTED,,,0,N.Y. POLICE DEPT,104,FELONY,INSIDE,RAPE,,PATROL BORO BKLYN NORTH,157,RAPE 1,RESIDENCE - APT. HOUSE,03/19/2020,,18-24,UNKNOWN,M,,<18,UNKNOWN,F,999634,190253,40.688872153000034,-73.94452903199993,"(40.688872153000034, -73.94452903199993)"
817205080,94,BROOKLYN,03/04/2017,02:00:00,,,COMPLETED,,,0,N.Y. POLICE DEPT,124,FELONY,,KIDNAPPING & RELATED OFFENSES,,PATROL BORO BKLYN NORTH,185,KIDNAPPING 2,STREET,03/01/2020,,25-44,BLACK,M,,25-44,WHITE,F,1000579,202425,40.722279730000025,-73.94109198899997,"(40.722279730000025, -73.94109198899997)"
608386752,40,BRONX,03/13/2017,00:01:00,01/16/2020,11:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,340,MISDEMEANOR,INSIDE,FRAUDS,,PATROL BORO BRONX,718,"FRAUD,UNCLASSIFIED-MISDEMEANOR",RESIDENCE - APT. HOUSE,01/21/2020,,,,,,25-44,BLACK,M,1007164,239140,40.82303816300004,-73.91721038699995,"(40.82303816300004, -73.91721038699995)"
101058229,78,BROOKLYN,03/13/2017,12:00:00,,,COMPLETED,,,0,N.Y. POLICE DEPT,233,MISDEMEANOR,INSIDE,SEX CRIMES,,PATROL BORO BKLYN SOUTH,175,"SEXUAL ABUSE 3,2",OTHER,03/13/2020,,UNKNOWN,UNKNOWN,M,,25-44,UNKNOWN,F,991374,187228,40.680579719000036,-73.97431655799994,"(40.680579719000036, -73.97431655799994)"
148443585,25,MANHATTAN,03/15/2017,12:00:00,01/19/2020,18:40:00,COMPLETED,,,0,N.Y. POLICE DEPT,361,MISDEMEANOR,INSIDE,OFF. AGNST PUB ORD SENSBLTY &,,PATROL BORO MAN NORTH,639,AGGRAVATED HARASSMENT 2,RESIDENCE - APT. HOUSE,01/21/2020,,,,,,25-44,WHITE,F,999584,230371,40.79898610500004,-73.94461786899996,"(40.79898610500004, -73.94461786899996)"
721637531,83,BROOKLYN,03/15/2017,12:00:00,04/15/2017,12:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,233,MISDEMEANOR,INSIDE,SEX CRIMES,,PATROL BORO BKLYN NORTH,175,"SEXUAL ABUSE 3,2",RESIDENCE-HOUSE,02/17/2020,,45-64,WHITE HISPANIC,M,,<18,WHITE HISPANIC,F,1006965,193571,40.697963515000026,-73.91808336199995,"(40.697963515000026, -73.91808336199995)"
370065841,106,QUEENS,03/16/2017,17:52:00,02/08/2020,17:58:00,COMPLETED,,,0,N.Y. POLICE DEPT,121,FELONY,INSIDE,CRIMINAL MISCHIEF & RELATED OF,,PATROL BORO QUEENS SOUTH,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",COMMERCIAL BUILDING,02/08/2020,,25-44,BLACK,F,,UNKNOWN,UNKNOWN,D,1031898,186190,40.677605279000026,-73.82821877999999,"(40.677605279000026, -73.82821877999999)"
