Complaint ID,Borough,Complaint Date,Latitude,Longitude,Neighborhood
677941453,BRONX,12/27/2019,40.815584140000055,-73.86546384599995,Soundview
744664965,QUEENS,12/27/2019,40.688124088000045,-73.82154255299997,South Ozone Park
921007376,MANHATTAN,12/27/2019,40.84552858300003,-73.93468666499997,Washington Heights
702111911,BROOKLYN,12/27/2019,40.672366841000034,-73.97212069499993,Park Slope
632618269,BRONX,12/27/2019,40.851293043000055,-73.85213304699994,Morris Park
502891058,MANHATTAN,12/27/2019,40.77250201200008,-73.95713541799995,Upper East Side
523537308,BROOKLYN,12/27/2019,40.683351094000045,-73.91166539899997,Bushwick
718573874,MANHATTAN,12/27/2019,40.81175547300006,-73.95282208999998,Manhattanville
386036458,QUEENS,12/27/2019,40.70025821000007,-73.84182894399999,Richmond Hill
202948578,MANHATTAN,12/27/2019,40.764775419000046,-73.95674329499997,Upper East Side
320489641,BROOKLYN,12/27/2019,40.67110691100004,-73.88143295699997,East New York
